genre_ids,id,original_language,overview,poster_path,release_date,title,keyword,movie_out
"[53, 12, 28]",27578,en,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",/j09ZkH6R4JWVylBcDai1laCmGw7.jpg,2010-08-03,The Expendables,"[10084, 1589, 2041, 779, 331, 10685, 3070, 3450, 14765, 14964, 40884, 179431]",False
"[18, 36, 10752]",387,de,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",/spE9nbdqhoKoTaCNp4H9Tj6Xcrm.jpg,1981-09-17,Das Boot,"[818, 339, 5299, 1913, 1915, 1956, 4263, 12993, 15111, 41599, 155499, 180178, 195862, 226475, 230436]",False
"[53, 80, 18, 9648]",322,en,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,2003-03-03,Mystic River,"[516, 739, 1682, 818, 697, 1660, 1680, 1522, 1679, 1797, 1700, 12570, 33720, 184988, 232766, 302600, 302601, 302602]",False
"[80, 53, 9648]",567797,en,Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl.,/zM12bfL2TEqVRXjiQIFUWUMLcCg.jpg,2021-01-01,The Dry,"[5657, 1415, 793, 818, 3739, 5305, 5340, 9856, 9826, 33871, 160234, 173719, 180999, 188933, 274107]",False
"[12, 28, 53]",375588,en,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg,2018-11-03,Robin Hood,"[798, 4147, 4393, 11525, 9727, 10587, 10028, 41406, 161257, 217631]",False
"[35, 28, 12, 10752]",961,en,"During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",/4NmV1Wei4LxT2lpjViCAScgCZLq.jpg,1926-12-25,The General,"[3242, 6092, 1402, 531, 470, 2687, 3450, 5721, 10563, 12999, 13008, 154802, 158778, 179585]",False
[18],26973,en,"Hattie, a New Orleans prostitute, meets a photographer named Bellocq at her brothel one night and, after he photographs her, he befriends her 12-year-old daughter, Violet. When Violet is brought on as a working girl by her mother's madam and Hattie skips town to get married, Violet quickly loses her innocence and focuses on reuniting with Bellocq. But a life with Bellocq is compromised for Violet after her mother returns to town.",/bmfgwqcM6Z9qbEED2Z2O1i2s1OF.jpg,1978-04-05,Pretty Baby,"[2389, 549, 1003, 6025, 1411, 2411, 11254, 8640, 185361, 210184, 225582]",False
[18],472674,en,"A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime.",/5Jx9VyVPiK9GQ7ouKLkTUYnZSQ4.jpg,2019-09-12,The Goldfinch,"[242, 818, 2598, 5918, 14893, 33702, 242689]",False
"[53, 878]",220289,en,"On the night of an astronomical anomaly, eight friends at a dinner party experience a troubling chain of reality bending events.",/ezUtb9m5DeLwL2gxi4gktzNCvQv.jpg,2013-09-19,Coherence,"[402, 2340, 4803, 9181, 9824, 9713, 14755, 15224, 33465, 156282, 191260, 215024, 217034, 238203, 238205]",False
"[10751, 16, 12, 35, 80]",629542,en,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,2022-03-17,The Bad Guys,"[9717, 11477, 18712, 179431]",False
[10749],689160,ko,"Bong-soo receives a love tutor from Hope to escape from Moto-solo. Just a friend, Jeongyeon, starts to look like a woman. Bongsu confesses his anxiety to hope.",/hqRAWy3EwIeDOoWU2gL1LU5VQw7.jpg,2020-04-03,Delicious Tutor,[155477],False
"[18, 9648, 53, 27]",726209,en,A family's getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices—and two strangers appear at their door.,/29rhl1xopxA7JlGVVsf1UHfYPvN.jpg,2023-11-22,Leave the World Behind,"[818, 2583, 6711, 6876, 7946, 12332, 18035, 208156, 232076, 239797, 251667, 299092, 325787, 325798, 325799, 325818, 325839]",False
"[35, 18, 10749]",696,en,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,1979-04-25,Manhattan,"[596, 2087, 242, 818, 9672, 9673, 11869, 12999, 13028, 14534, 15160, 33722, 168346, 193682]",False
"[28, 18, 10752]",53182,en,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,2014-03-05,300: Rise of an Empire,"[9717, 9725, 13065, 14546, 18512, 18712, 162861, 179431, 182677, 188955, 195862, 232619, 235617, 245399, 253315, 297073, 317728, 317731, 317734]",False
"[14, 28, 12]",736526,no,"Deep inside the mountain of Dovre, something gigantic awakens after being trapped for a thousand years. Destroying everything in its path, the creature is fast approaching the capital of Norway. But how do you stop something you thought only existed in Norwegian folklore?",/ulgKdif3ubMACDltr8VZy6fyVjW.jpg,2022-12-01,Troll,"[1262, 5457, 13031, 192687, 210614, 263706]",False
"[10751, 12, 18, 14, 16]",278927,en,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",/fc7THOunWR5fKOn65cXrLrrv7s9.jpg,2016-04-07,The Jungle Book,"[818, 1585, 2857, 1994, 4809, 5650, 11477, 9714, 10787, 10468, 13014, 14759, 15149, 18165, 167625, 209220, 245230]",False
[18],81672,it,"Two teenage friends conspire to find out how much their youthful sensuality can disrupt one of their households, headed by a dentist and his mentally-ill wife.",/2x2V2fenzQf2O2maVslIQVCS4gV.jpg,1974-05-22,Appassionata,"[3182, 14669, 33780, 33841, 41329, 190370, 231641]",False
"[28, 53, 18]",524047,en,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg,2020-07-29,Greenland,"[1157, 4210, 1930, 4631, 5096, 4633, 4803, 10150, 10221, 10617, 12332, 14756, 156389, 191110, 206529, 208712, 230701]",False
"[878, 18, 53]",76726,en,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",/xENglsVIIWEEhhB5lgpy33tGcKI.jpg,2012-02-01,Chronicle,"[6054, 334, 2350, 5086, 10683, 10216, 9957, 33637, 163053, 179430, 207691, 268132, 296608]",False
"[9648, 53, 18]",745,en,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg,1999-08-06,The Sixth Sense,"[3737, 516, 276, 1335, 6155, 5809, 697, 2246, 2800, 11627, 9457, 12565, 13001, 14768, 15165, 162846, 208349, 210530, 256908]",False
"[28, 9648, 878, 53]",13811,en,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,/7SJgkVoxCf7h6y3uA4tAR4Iowwp.jpg,2009-03-19,Knowing,"[843, 4950, 10641, 10150, 10652, 10655, 10657, 10664, 157984, 169816, 191494, 191509]",False
"[878, 80, 28]",629176,en,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",/zgH8Ej50n2cvJCMJrxd4twEwSqz.jpg,2022-08-25,Samaritan,"[447, 4630, 9715, 5397, 10938, 11336, 10226, 12987, 14768, 15016, 33637, 156052, 157424, 158449, 159707, 160184, 168468, 170212, 188270, 193545, 194998, 269233]",False
"[9648, 53]",77,en,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",/nWtySDlffTfwAa0rSfq61o33ZXV.jpg,2000-10-11,Memento,"[2231, 1453, 328, 331, 828, 3973, 2669, 2887, 9856, 10705, 9748, 9826, 11469, 12565, 12570, 12670, 33874, 156866, 157171, 161248, 191527, 207268, 229787]",False
"[37, 28]",11969,en,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg,1993-12-25,Tombstone,"[6145, 1582, 1859, 4948, 6165, 5074, 9550, 155841, 159845, 163674, 195218, 207928, 219366]",False
"[28, 10752]",975902,en,"Inspired by events in A.D. 60, Boudica follows the eponymous Celtic warrior who rules the Iceni people alongside her husband Prasutagus. When he dies at the hands of Roman soldiers, Boudica’s kingdom is left without a male heir and the Romans seize her land and property.  Driven to the edge of madness and determined to avenge her husband’s death, Boudica rallies the various tribes from the region and wages an epic war against the mighty Roman empire.",/adMcxfUonnm9RvPImGHy25wYUks.jpg,2023-10-26,Boudica,[11322],False
"[14, 18, 10749]",297,en,"William Parrish (Sir Anthony Hopkins), media tycoon, loving father, and still a human being, is about to celebrate his 65th birthday. One morning, he is contacted by the inevitable, by hallucination, as he thinks. Later, Death enters his home and his life, personified in a man's body: Joe Black (Brad Pitt) has arrived. His intention was to take William with him, but accidentally, Joe's former host and William's beautiful daughter Susan (Claire Forlani) have already met. Joe begins to develop certain interest in life on Earth, as well as in Susan, who has no clue with whom she's flirting.",/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,1998-11-12,Meet Joe Black,"[314, 978, 699, 2407, 3684, 10181, 10855, 10791, 13005, 33626, 208313, 209837, 222047, 249122, 325769, 325786]",False
"[35, 10749]",9602,en,"An African prince decides it’s time for him to find a princess... and his mission leads him and his most loyal friend to Queens, New York. In disguise as an impoverished immigrant, the pampered prince quickly finds himself a new job, new friends, new digs, new enemies and lots of trouble.",/djRAvxyvvN2yqlJKDbT3uy4vOBw.jpg,1988-06-29,Coming to America,"[242, 3015, 3071, 3864, 5515, 11860, 179431, 196682, 210589, 222974, 244064]",False
"[27, 18, 53]",332567,en,"When Nancy is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude.",/bnBV7hZmLuA0Si5Aop481sPF2RY.jpg,2016-06-24,The Shallows,"[1524, 2041, 966, 534, 5160, 10349, 13031, 14712, 15097, 15098, 18029, 223059, 228752]",False
"[28, 878, 53]",513310,en,"A former special forces agent is trapped in a time loop and relives his death over and over again. To escape the terrible situation, he must track down those responsible and stop them.",/i6QFXv4lZyxRMknH0EDkCIz02XP.jpg,2021-02-19,Boss Level,"[282, 10854]",False
[27],157547,en,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,/atNwYYkEQcqpZomijPu3ttNygZ1.jpg,2013-09-08,Oculus,"[1157, 6152, 3358, 3298, 10235, 9854, 161198, 162846, 245957, 249379]",False
"[35, 27]",419479,en,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg,2017-10-13,The Babysitter,"[2604, 10624, 9986, 13092, 161270, 163055, 224636, 257912]",False
"[14, 35, 10751]",10439,en,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,1993-07-16,Hocus Pocus,"[616, 2389, 380, 2343, 3335, 10327, 6506, 14752, 33795, 180193, 180194, 188748, 244663, 244896]",False
"[28, 80]",24,en,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,2003-10-10,Kill Bill: Vol. 1,"[779, 233, 780, 797, 732, 1938, 1293, 1794, 3582, 9725, 9748, 7002, 10704, 11321, 13027, 18098, 159869, 162388, 202371, 311998]",False
[35],109439,en,"This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,2013-05-23,The Hangover Part III,[14570],False
